Month,CountyFIPS,CountyName,Property Type,Nielsen Rank,Footnote,Median Listing Price,Median Listing Price M/M,Median Listing Price Y/Y,Active Listing Count ,Active Listing Count M/M,Active Listing Count Y/Y,Days on Market ,Days on Market M/M,Days on Market Y/Y,New Listing Count ,New Listing Count M/M,New Listing Count Y/Y,Price Increase Count ,Price Increase Count M/M,Price Increase Count Y/Y,Price Decrease Count ,Price Decrease Count M/M,Price Decrease Count Y/Y,Pending Listing Count ,Pending Listing Count M/M,Pending Listing Count Y/Y,Avg Listing Price,Avg Listing Price M/M,Avg Listing Price Y/Y,Total Listing Count,Total Listing Count M/M,Total Listing Count Y/Y,Pending Ratio,Pending Ratio M/M,Pending Ratio Y/Y
201808,06037,"Los Angeles, CA",Condo/Townhome/Row Home/Co-Op,1,,581000.000000,-0.0069,0.0870,3763.0,0.0523,0.0329,36.00,0.0588,-0.0400,1816.0,0.0089,0.0365,60.0,-0.2105,-0.2683,874.0,0.4006,0.5174,1109.0,0.6333,0.8483,916660.0000,0.0051,0.2006,4872.0,0.1450,0.1482,0.2947,0.1048,0.1300
201808,17031,"Cook, IL",Condo/Townhome/Row Home/Co-Op,2,,275050.000000,-0.0108,0.0377,11174.0,-0.0104,0.0476,44.50,0.0349,-0.0220,4090.0,-0.0738,0.0094,54.0,0.1250,0.1739,2404.0,0.0017,0.1796,1272.0,-0.1036,-0.1689,422458.0000,-0.0119,-0.0003,12446.0,-0.0208,0.0205,0.1138,-0.0118,-0.0297
201808,48201,"Harris, TX",Condo/Townhome/Row Home/Co-Op,3,,288050.000000,-0.0058,0.0397,2380.0,0.0154,-0.0807,58.25,0.0043,0.0219,864.0,0.0640,0.0237,28.0,0.0000,0.0000,640.0,0.0458,-0.0533,716.5,0.0049,-0.0408,390563.0000,0.0023,0.0251,3096.5,0.0129,-0.0718,0.3011,-0.0031,0.0125
201808,04013,"Maricopa, AZ",Condo/Townhome/Row Home/Co-Op,4,,236275.000000,0.0052,0.0490,2515.0,-0.0556,-0.0609,45.00,0.0227,-0.1089,1070.0,0.0531,0.0000,72.0,-0.0526,0.1613,768.0,0.0052,0.1429,0.0,-1.0000,,322796.0000,0.0096,0.0418,2515.0,-0.0559,-0.0609,0.0000,-0.0004,0.0000
201808,06073,"San Diego, CA",Condo/Townhome/Row Home/Co-Op,5,,479050.000000,-0.0017,0.0668,2276.5,0.1008,0.4445,31.00,0.0333,-0.0606,1414.0,-0.0014,0.1744,66.0,-0.1750,-0.0571,996.0,0.2327,1.0000,31.0,4.1667,2.2632,673431.0000,-0.0249,0.0362,2307.5,0.1126,0.4554,0.0136,0.0107,0.0076
201808,06059,"Orange, CA",Condo/Townhome/Row Home/Co-Op,6,*,552550.000000,-0.0124,0.0524,2610.5,0.0699,0.2131,38.00,0.0857,0.1343,1144.0,0.0554,0.0875,50.0,-0.0385,0.0870,830.0,0.0641,0.8122,462.5,45.2500,47.6842,681133.0000,-0.0201,0.0516,3073.0,0.2543,0.4217,0.1772,0.1731,0.1728
201808,36047,"Kings, NY",Condo/Townhome/Row Home/Co-Op,7,,882550.000000,-0.0661,-0.0826,2379.0,-0.0660,0.5245,79.25,0.0856,0.0359,468.0,-0.1269,0.1250,14.0,-0.4167,-0.4615,252.0,-0.3571,1.1724,1212.5,-0.0300,0.4215,1402305.0000,-0.0125,-0.0183,3591.5,-0.0541,0.4881,0.5097,0.0189,-0.0370
201808,12086,"Miami-Dade, FL",Condo/Townhome/Row Home/Co-Op,8,,420050.000000,0.0000,0.0244,14865.5,-0.0059,0.0182,127.00,0.0242,0.0367,2420.0,0.0746,0.0351,228.0,0.4250,0.2955,1880.0,-0.0229,0.0262,2571.0,-0.0396,0.0760,872123.0000,-0.0077,0.0165,17436.5,-0.0110,0.0263,0.1730,-0.0061,0.0093
201808,48113,"Dallas, TX",Condo/Townhome/Row Home/Co-Op,9,,319550.000000,-0.0287,-0.0651,1152.0,0.0473,0.0706,46.50,0.1923,0.0220,482.0,-0.0123,-0.0871,28.0,0.1667,2.5000,332.0,-0.0235,0.1857,337.0,-0.0792,-0.1522,424941.0000,-0.0338,-0.1273,1489.0,0.0157,0.0105,0.2925,-0.0402,-0.0769
201808,53033,"King, WA",Condo/Townhome/Row Home/Co-Op,10,*,446550.000000,-0.0165,0.1828,913.5,0.2148,0.9880,27.00,0.0800,0.3171,680.0,0.1333,0.2274,8.0,-0.6000,-0.5556,378.0,0.3696,1.9531,445.0,-0.1491,12.6923,642918.0000,-0.0769,0.0565,1358.5,0.0655,1.7612,0.4871,-0.2083,0.4164
201808,36081,"Queens, NY",Condo/Townhome/Row Home/Co-Op,11,,459050.000000,0.0000,0.2240,2271.0,0.0120,0.3177,63.50,0.0948,0.0325,586.0,-0.0487,0.1959,40.0,0.1111,0.0526,294.0,-0.1145,0.5978,314.5,-0.0172,0.3270,592602.0000,-0.0026,0.1438,2585.5,0.0084,0.3188,0.1385,-0.0041,0.0010
201808,36061,"New York, NY",Condo/Townhome/Row Home/Co-Op,12,,1675050.000000,-0.0496,-0.2014,7306.5,-0.0801,0.2305,104.50,0.1359,-0.0048,942.0,-0.0872,-0.3891,46.0,-0.0417,0.1500,662.0,-0.3893,0.8389,2849.0,-0.0346,0.0585,3440248.0000,-0.0207,-0.1766,10155.5,-0.0678,0.1768,0.3899,0.0184,-0.0633
201808,32003,"Clark, NV",Condo/Townhome/Row Home/Co-Op,13,,168716.000000,0.0055,-0.0076,1057.0,0.1603,-0.5031,29.00,-0.2162,-0.3763,746.0,0.0906,-0.0925,60.0,-0.2105,-0.2683,342.0,0.6442,0.4870,18.0,0.2000,-0.9270,198078.0000,0.0124,-0.3200,1075.0,0.1609,-0.5471,0.0170,0.0006,-0.0989
201808,12011,"Broward, FL",Condo/Townhome/Row Home/Co-Op,14,,225050.000000,0.0033,0.0467,7558.5,-0.0094,-0.0094,87.50,0.0174,-0.0385,1946.0,-0.0071,0.0275,102.0,-0.2031,-0.4138,1384.0,0.0087,0.1179,2059.5,-0.0326,0.0130,364908.0000,-0.0014,0.0384,9618.0,-0.0144,-0.0047,0.2725,-0.0066,0.0060
201808,06065,"Riverside, CA",Condo/Townhome/Row Home/Co-Op,15,,299950.000000,0.0030,0.0730,1255.5,-0.0974,-0.0485,62.00,0.0508,-0.1733,354.0,-0.0056,0.0663,14.0,-0.1250,-0.3000,190.0,-0.1667,0.1875,216.0,0.9115,-0.1308,325135.0000,-0.0001,0.0472,1471.5,-0.0216,-0.0615,0.1720,0.0908,-0.0163
201808,48439,"Tarrant, TX",Condo/Townhome/Row Home/Co-Op,16,*,318225.000000,-0.0037,0.1777,283.5,0.0618,0.3373,62.00,0.2039,-0.0425,90.0,-0.0625,0.0000,4.0,0.0000,-0.3333,72.0,0.2000,1.7692,79.0,-0.0814,-0.1856,363200.0000,-0.0107,0.1219,362.5,0.0269,0.1731,0.2787,-0.0434,-0.1789
201808,26163,"Wayne, MI",Condo/Townhome/Row Home/Co-Op,17,,229850.000000,-0.0421,0.3134,448.0,0.1034,0.0182,36.00,-0.2088,-0.0588,266.0,0.0556,0.0472,6.0,-0.6250,-0.2500,120.0,0.0714,0.0169,2.5,-0.1667,-0.2857,273040.0000,-0.0419,0.2484,450.5,0.1015,0.0158,0.0056,-0.0018,-0.0024
201808,48029,"Bexar, TX",Condo/Townhome/Row Home/Co-Op,18,,227050.000000,0.0558,0.1948,381.5,-0.0142,0.0173,66.00,0.2222,0.0038,122.0,-0.1029,-0.0615,4.0,0.0000,-0.3333,76.0,0.1875,0.1176,101.0,0.0000,0.0745,344211.0000,0.0159,0.1052,482.5,-0.0113,0.0288,0.2647,0.0038,0.0141
201808,06085,"Santa Clara, CA",Condo/Townhome/Row Home/Co-Op,19,*,849725.000000,-0.0432,0.2337,466.5,0.1350,1.2428,24.50,0.2250,0.1395,436.0,-0.0522,0.2529,30.0,0.2500,1.1429,108.0,-0.0357,2.8571,381.5,0.0146,-0.1716,924651.0000,-0.0353,0.1748,848.0,0.0775,0.2685,0.8178,-0.0970,-1.3962
201808,06071,"San Bernardino, CA",Condo/Townhome/Row Home/Co-Op,20,*,350000.000000,0.0027,0.0670,449.5,0.0677,0.0871,38.00,0.0556,0.1343,218.0,0.1596,0.1474,14.0,-0.1250,0.0000,128.0,0.2308,0.3617,162.0,10.5714,11.9600,357807.0000,0.0218,0.0906,611.5,0.4057,0.4354,0.3604,0.3271,0.3302
201808,42101,"Philadelphia, PA",Condo/Townhome/Row Home/Co-Op,21,*,222499.500000,-0.0324,0.2399,3692.0,0.0374,-0.0714,55.00,0.0377,-0.1057,1394.0,0.0160,-0.0292,72.0,-0.0526,-0.0526,1036.0,-0.0616,-0.0171,0.0,-1.0000,-1.0000,335056.0000,-0.0220,0.0865,3692.0,0.0371,-0.3759,0.0000,-0.0003,-0.4878
201808,25017,"Middlesex, MA",Condo/Townhome/Row Home/Co-Op,22,,488000.000000,-0.0142,0.0072,930.5,-0.0287,0.2374,30.00,0.0345,0.1111,576.0,0.0141,0.1077,20.0,-0.1667,0.1111,216.0,0.0385,0.2000,0.0,,,561618.0000,-0.0261,0.0094,930.5,-0.0287,0.2374,0.0000,0.0000,0.0000
201808,06001,"Alameda, CA",Condo/Townhome/Row Home/Co-Op,23,*,649537.500000,0.0008,0.0843,433.0,0.0535,0.4150,25.00,0.1364,-0.0741,358.0,-0.1713,0.2345,22.0,-0.0833,0.5714,118.0,0.7353,1.2692,406.5,0.0214,-0.0435,667854.0000,-0.2585,0.0944,839.5,0.0377,0.1484,0.9388,-0.0296,-0.4501
201808,12099,"Palm Beach, FL",Condo/Townhome/Row Home/Co-Op,24,,227000.000000,0.0087,0.0318,7370.0,-0.0375,-0.0135,86.50,0.0298,0.0679,1652.0,-0.0024,-0.0933,106.0,0.0600,-0.1587,1214.0,0.0151,0.2238,1396.0,-0.0555,-0.0991,445652.0000,0.0058,-0.0790,8766.0,-0.0404,-0.0282,0.1894,-0.0036,-0.0180
201808,42003,"Allegheny, PA",Condo/Townhome/Row Home/Co-Op,25,,274625.000000,-0.0012,0.1479,811.0,-0.0559,-0.1175,61.50,0.0082,-0.0315,170.0,-0.2411,-0.0449,6.0,-0.2500,-0.2500,104.0,-0.1333,-0.2571,107.0,-0.0932,0.1263,332922.0000,-0.0192,0.0571,918.0,-0.0604,-0.0947,0.1319,-0.0054,0.0286
201808,39035,"Cuyahoga, OH",Condo/Townhome/Row Home/Co-Op,26,,174990.000000,-0.0276,0.0510,684.5,0.0278,-0.0298,54.50,0.0093,-0.1742,226.0,-0.0583,0.0561,12.0,0.0000,5.0000,146.0,0.1061,0.3519,169.0,-0.1058,-0.1443,251381.0000,-0.0149,0.0729,853.5,-0.0018,-0.0548,0.2469,-0.0369,-0.0330
201808,06067,"Sacramento, CA",Condo/Townhome/Row Home/Co-Op,27,*,226675.000000,-0.0104,0.0419,196.0,-0.0151,0.3659,32.50,0.0156,-0.0714,178.0,0.2361,0.2714,0.0,,,0.0,-1.0000,,194.5,0.0026,-0.0275,262696.0000,0.0198,-0.0715,390.5,-0.0064,0.1368,0.9923,0.0175,-0.4014
201808,12057,"Hillsborough, FL",Condo/Townhome/Row Home/Co-Op,28,*,185995.000000,-0.0264,-0.0389,962.5,0.1140,0.0760,48.00,-0.0588,-0.1111,468.0,0.0636,0.1415,32.0,0.3333,-0.3846,328.0,0.3667,0.2913,711.5,-0.0385,-0.1161,280510.0000,-0.0110,0.0475,1674.0,0.0436,-0.0150,0.7392,-0.1173,-0.1607
201808,39049,"Franklin, OH",Condo/Townhome/Row Home/Co-Op,29,*,185050.000000,-0.0258,-0.0862,801.5,0.1101,0.9888,30.50,-0.0161,-0.1867,356.0,0.0349,0.3588,16.0,0.0000,3.0000,170.0,0.2500,0.1644,0.0,,-1.0000,248445.0000,-0.0168,-0.0909,801.5,0.1101,-0.0302,0.0000,0.0000,-1.0509
201808,36005,"Bronx, NY",Condo/Townhome/Row Home/Co-Op,30,,292550.000000,-0.0217,0.2201,716.5,0.0077,-0.0572,68.75,0.0417,-0.1766,180.0,0.0714,-0.0625,10.0,-0.1667,0.0000,72.0,-0.2174,0.0909,181.0,-0.0055,0.1456,429594.0000,-0.0253,0.1769,897.5,0.0050,-0.0223,0.2526,-0.0034,0.0447
201808,27053,"Hennepin, MN",Condo/Townhome/Row Home/Co-Op,31,,271900.000000,0.0106,0.0988,911.5,0.0661,-0.0405,32.50,0.0156,-0.1333,554.0,-0.1122,0.0906,10.0,-0.3750,-0.2857,260.0,0.0156,-0.0299,789.5,-0.0568,0.1576,399878.0000,-0.0106,0.1124,1701.0,0.0053,0.0423,0.8662,-0.1128,0.1483
201808,26125,"Oakland, MI",Condo/Townhome/Row Home/Co-Op,32,,249050.000000,-0.0233,0.0215,600.5,0.0859,-0.0228,34.00,0.0000,-0.1053,358.0,-0.0773,-0.0821,22.0,1.7500,0.8333,178.0,0.3906,-0.0111,5.0,1.5000,,345580.0000,-0.0310,0.0354,605.5,0.0910,-0.0146,0.0083,0.0047,0.0083
201808,36103,"Suffolk, NY",Condo/Townhome/Row Home/Co-Op,33,,399050.000000,0.0159,0.2109,990.0,0.0217,0.0118,73.00,0.0000,-0.0730,348.0,0.3594,0.3385,8.0,-0.3333,-0.3333,152.0,0.0556,0.1692,48.5,0.1548,-0.2240,733266.0000,0.0136,0.5089,1038.5,0.0272,-0.0024,0.0490,0.0056,-0.0149
201808,12095,"Orange, FL",Condo/Townhome/Row Home/Co-Op,34,,210000.000000,-0.0369,0.0766,883.0,-0.0211,-0.2338,56.50,0.0463,-0.1722,394.0,-0.0794,-0.0619,40.0,-0.1667,0.1111,268.0,0.0635,0.0469,671.0,-0.0190,-0.1083,273751.0000,-0.0186,0.0931,1554.0,-0.0202,-0.1843,0.7599,0.0016,0.1070
201808,48453,"Travis, TX",Condo/Townhome/Row Home/Co-Op,35,,372025.000000,-0.0027,0.0043,798.5,-0.0105,-0.1108,55.00,0.0784,0.0280,264.0,-0.2414,-0.1429,28.0,1.3333,0.0769,288.0,0.2000,-0.0204,334.0,-0.0997,-0.1070,493420.0000,-0.0001,0.0221,1132.5,-0.0386,-0.1097,0.4183,-0.0414,0.0018
201808,36059,"Nassau, NY",Condo/Townhome/Row Home/Co-Op,36,,470042.500000,-0.0186,0.0621,711.5,0.0078,0.0494,68.25,0.0920,-0.1306,232.0,0.2083,0.3976,4.0,0.0000,-0.6000,96.0,-0.1111,0.0667,32.5,-0.0714,-0.1875,755946.0000,0.0034,0.2630,744.0,0.0040,0.0362,0.0457,-0.0039,-0.0133
201808,12103,"Pinellas, FL",Condo/Townhome/Row Home/Co-Op,37,,236900.000000,-0.0069,-0.0050,1824.5,-0.0138,-0.0871,70.75,-0.0174,-0.0752,654.0,0.0900,0.0381,56.0,0.7500,-0.2222,470.0,0.0217,0.0930,998.0,-0.0348,-0.1219,360855.0000,0.0140,0.0208,2822.5,-0.0213,-0.0997,0.5470,-0.0119,-0.0217
201808,13121,"Fulton, GA",Condo/Townhome/Row Home/Co-Op,38,*,362500.000000,-0.0070,0.1524,2354.5,0.0791,-0.0177,41.00,-0.1458,-0.1087,1344.0,0.2353,0.1810,112.0,-0.1765,-0.1250,546.0,0.0111,-0.2087,1411.0,-0.0790,0.6417,502413.0000,0.0655,0.1154,3765.5,0.0139,0.1563,0.5993,-0.1028,0.2407
201808,51059,"Fairfax, VA",Condo/Townhome/Row Home/Co-Op,39,,399300.000000,-0.0019,0.0590,1619.5,0.0322,-0.0830,30.50,0.0517,-0.0317,808.0,-0.0049,0.0773,14.0,-0.6111,-0.3636,432.0,0.0693,0.0093,0.0,,,426151.0000,-0.0187,0.0429,1619.5,0.0322,-0.0830,0.0000,0.0000,0.0000
201808,37119,"Mecklenburg, NC",Condo/Townhome/Row Home/Co-Op,40,*,267500.000000,0.0092,0.0698,717.0,0.0766,0.1980,43.50,0.0116,0.0741,378.0,-0.0455,0.1183,44.0,0.5714,0.3750,228.0,0.1633,0.2258,520.5,0.0087,-0.0771,352387.0000,0.0008,0.0568,1237.5,0.0470,0.0645,0.7259,-0.0488,-0.2164
201808,29189,"St. Louis, MO",Condo/Townhome/Row Home/Co-Op,41,,169000.000000,0.0646,-0.0340,539.0,0.0758,-0.0675,39.00,-0.0250,-0.0659,252.0,0.1455,0.2233,0.0,-1.0000,-1.0000,138.0,0.0455,-0.2737,122.0,-0.2561,-0.2375,256283.0000,0.0491,0.0163,661.0,-0.0060,-0.1043,0.2263,-0.1010,-0.0505
201808,06013,"Contra Costa, CA",Condo/Townhome/Row Home/Co-Op,42,*,500049.500000,0.0000,0.0526,363.5,0.2491,0.3538,24.75,-0.0833,-0.1316,330.0,0.2132,0.3525,8.0,0.0000,0.0000,124.0,0.6316,0.9375,287.0,-0.0304,-0.0918,558299.0000,-0.0028,0.0512,650.5,0.1082,0.1129,0.7895,-0.2276,-0.3874
201808,04019,"Pima, AZ",Condo/Townhome/Row Home/Co-Op,43,*,175000.000000,0.0113,0.1586,296.0,-0.0390,-0.3572,45.75,-0.0758,-0.2795,184.0,0.2778,-0.0800,8.0,,1.0000,66.0,0.0313,-0.2826,297.5,-0.0083,0.0759,199475.0000,-0.0035,0.0746,593.5,-0.0238,-0.1947,1.0051,0.0310,0.4046
201808,37183,"Wake, NC",Condo/Townhome/Row Home/Co-Op,44,,284392.500000,0.0155,0.1107,870.0,0.0035,0.0128,41.00,0.0000,0.0789,400.0,-0.0476,0.0417,44.0,-0.5926,0.0476,196.0,0.2250,0.2099,1.0,-0.6667,,318345.0000,0.0073,0.1583,871.0,0.0011,0.0140,0.0011,-0.0023,0.0011
201808,36029,"Erie, NY",Condo/Townhome/Row Home/Co-Op,45,,209847.000000,0.0284,-0.0445,129.0,0.0488,-0.0686,45.50,0.1667,-0.1574,66.0,-0.0294,-0.0833,0.0,-1.0000,,50.0,0.7857,0.4706,0.0,,,273571.0000,-0.0092,-0.0469,129.0,0.0488,-0.0686,0.0000,0.0000,0.0000
201808,55079,"Milwaukee, WI",Condo/Townhome/Row Home/Co-Op,46,,169200.000000,0.0258,0.0258,425.0,-0.0252,-0.2166,42.75,0.0427,-0.1094,142.0,-0.1341,-0.2111,4.0,,0.0000,88.0,0.0000,-0.2414,0.0,,,228664.0000,0.0262,-0.0484,425.0,-0.0252,-0.2166,0.0000,0.0000,0.0000
201808,24031,"Montgomery, MD",Condo/Townhome/Row Home/Co-Op,47,,320050.000000,-0.0151,0.0005,1237.5,-0.0309,-0.1091,38.00,0.0270,-0.0732,518.0,-0.1250,-0.0443,24.0,0.0000,-0.3684,304.0,0.0133,-0.0380,0.0,,,420779.0000,-0.0161,0.0137,1237.5,-0.0309,-0.1091,0.0000,0.0000,0.0000
201808,18097,"Marion, IN",Condo/Townhome/Row Home/Co-Op,48,,230017.500000,-0.0736,0.6503,220.5,0.0756,-0.3236,50.00,0.0417,-0.0566,138.0,0.1897,0.0000,4.0,,0.0000,74.0,0.2333,-0.0750,105.0,0.1413,-0.2632,283760.0000,-0.0555,0.1381,325.5,0.0960,-0.3052,0.4762,0.0274,0.0391
201808,06075,"San Francisco, CA",Condo/Townhome/Row Home/Co-Op,49,,1195050.000000,-0.0033,0.0391,383.0,-0.1545,-0.0837,40.75,0.1014,-0.0298,208.0,-0.0714,0.0097,6.0,-0.2500,-0.5000,40.0,-0.1667,-0.0476,183.0,-0.1159,-0.0494,1555605.0000,-0.0155,0.0388,566.0,-0.1424,-0.0729,0.4778,0.0209,0.0173
201808,49035,"Salt Lake, UT",Condo/Townhome/Row Home/Co-Op,50,,291050.000000,-0.0136,0.1023,600.5,0.1729,-0.0690,25.50,-0.0556,-0.1774,458.0,0.1684,-0.0297,76.0,0.7273,1.1111,194.0,0.3472,0.1279,867.0,-0.0125,-0.0052,338822.0000,-0.0385,-0.0166,1467.5,0.0558,-0.0323,1.4438,-0.2710,0.0926
201808,12031,"Duval, FL",Condo/Townhome/Row Home/Co-Op,51,,159550.000000,-0.0417,0.0045,692.0,0.0117,0.2024,47.00,0.0930,-0.1132,292.0,-0.0519,0.1967,10.0,0.2500,-0.2857,202.0,0.1222,0.6833,287.0,-0.0103,-0.0697,282107.0000,-0.0417,0.0252,979.0,0.0051,0.1075,0.4147,-0.0092,-0.1213
201808,36119,"Westchester, NY",Condo/Townhome/Row Home/Co-Op,52,,259500.000000,-0.0209,0.1404,1056.5,-0.0181,-0.2286,61.75,0.1435,-0.1179,294.0,-0.1145,-0.0982,14.0,0.7500,-0.1250,174.0,-0.1471,-0.2750,15.0,-0.1176,-0.1667,421738.0000,-0.0265,0.1588,1071.5,-0.0197,-0.2277,0.0142,-0.0016,0.0011
201808,47157,"Shelby, TN",Condo/Townhome/Row Home/Co-Op,53,,144300.000000,-0.0927,-0.0693,147.0,0.1575,-0.0392,38.25,-0.1685,-0.1774,80.0,0.6667,0.5385,0.0,,,16.0,-0.3333,-0.3846,36.0,-0.1429,-0.2000,177006.0000,-0.0235,-0.0415,183.0,0.0828,-0.0758,0.2449,-0.0858,-0.0492
201808,09003,"Hartford, CT",Condo/Townhome/Row Home/Co-Op,54,,177300.000000,-0.0092,0.0193,954.0,-0.0010,-0.0349,66.00,0.1000,0.0820,236.0,-0.0923,-0.1748,4.0,0.0000,,196.0,-0.0577,0.0103,0.0,,,203784.0000,-0.0143,0.0019,954.0,-0.0010,-0.0349,0.0000,0.0000,0.0000
201808,34003,"Bergen, NJ",Condo/Townhome/Row Home/Co-Op,55,,442300.000000,-0.0139,0.0091,1205.5,-0.0037,0.0401,60.00,0.0909,-0.1304,348.0,-0.1300,0.0545,8.0,0.0000,-0.4286,204.0,0.0625,0.2750,0.0,,,540023.0000,-0.0051,0.0205,1205.5,-0.0037,0.0401,0.0000,0.0000,0.0000
201808,09001,"Fairfield, CT",Condo/Townhome/Row Home/Co-Op,56,,364050.000000,-0.0162,-0.0293,1508.0,-0.0284,-0.0144,74.00,0.0882,0.0068,318.0,0.0600,-0.0914,14.0,-0.1250,0.7500,192.0,-0.3333,-0.2066,2.0,-0.5000,-0.3333,574521.0000,-0.0157,0.0594,1510.0,-0.0296,-0.0150,0.0013,-0.0013,-0.0006
201808,17043,"DuPage, IL",Condo/Townhome/Row Home/Co-Op,57,,210050.000000,-0.0094,0.0505,1613.5,0.0206,0.0843,41.00,0.0513,-0.0575,614.0,-0.0583,0.2231,12.0,-0.2500,0.2000,386.0,0.2697,0.3219,75.0,0.0274,-0.0066,261799.0000,-0.0042,0.0665,1688.5,0.0209,0.0799,0.0465,0.0003,-0.0043
201808,26099,"Macomb, MI",Condo/Townhome/Row Home/Co-Op,58,,157850.000000,-0.0131,0.2142,429.5,0.0684,0.1438,28.25,0.0273,-0.0259,298.0,0.0068,0.0068,8.0,0.0000,-0.5556,180.0,0.1842,0.3433,3.0,0.0000,,170332.0000,-0.0002,0.1176,432.5,0.0679,0.1518,0.0070,-0.0005,0.0070
201808,39061,"Hamilton, OH",Condo/Townhome/Row Home/Co-Op,59,,220725.000000,-0.0609,0.0170,329.5,-0.0365,-0.0380,66.00,0.1000,0.2941,122.0,-0.1286,-0.1408,4.0,,,82.0,0.1389,-0.0682,209.5,-0.1047,-0.0931,312734.0000,-0.0191,0.0592,539.0,-0.0642,-0.0602,0.6358,-0.0484,-0.0386
201808,09009,"New Haven, CT",Condo/Townhome/Row Home/Co-Op,60,,179500.000000,-0.0025,0.0494,1007.0,0.0223,-0.0441,66.25,0.0192,-0.0669,256.0,-0.0303,0.0667,6.0,-0.2500,0.5000,152.0,0.0270,-0.1556,0.0,,-1.0000,236166.0000,-0.0129,0.0651,1007.0,0.0223,-0.0446,0.0000,0.0000,-0.0005
201808,48085,"Collin, TX",Condo/Townhome/Row Home/Co-Op,61,,319129.250000,0.0129,0.0387,209.5,0.0024,0.2075,49.00,-0.1404,0.1667,80.0,0.1111,0.2121,6.0,0.5000,0.5000,48.0,-0.2000,0.2632,45.5,-0.1078,-0.2155,327086.0000,-0.0064,-0.0254,255.0,-0.0192,0.1015,0.2172,-0.0268,-0.1171
201808,41051,"Multnomah, OR",Condo/Townhome/Row Home/Co-Op,62,,419437.500000,0.0009,0.0499,794.5,0.0766,0.6198,45.00,0.1538,0.1392,336.0,0.0769,0.3023,20.0,1.5000,0.1111,294.0,0.2049,0.8148,4.5,0.5000,0.0000,501586.0000,-0.0123,0.0330,799.0,0.0783,0.6141,0.0057,0.0016,-0.0035
201808,15003,"Honolulu, HI",Condo/Townhome/Row Home/Co-Op,63,,483300.000000,0.0282,0.0005,1645.0,-0.0161,0.1240,61.00,0.0083,0.0167,586.0,-0.1012,-0.0233,12.0,-0.2500,0.5000,372.0,0.0690,0.4880,0.0,,,820646.0000,0.0442,-0.0860,1645.0,-0.0161,0.1240,0.0000,0.0000,0.0000
201808,24005,"Baltimore, MD",Condo/Townhome/Row Home/Co-Op,64,,215050.000000,0.0005,0.0779,703.0,0.0000,-0.2493,39.25,0.0329,-0.1278,356.0,0.0595,0.0788,20.0,0.2500,-0.2308,194.0,0.0778,-0.2868,1.0,0.0000,0.0000,223830.0000,-0.0001,0.0419,704.0,0.0000,-0.2491,0.0014,0.0000,0.0004
201808,24033,"Prince George's, MD",Condo/Townhome/Row Home/Co-Op,65,,245020.750000,0.0207,0.0770,742.5,0.0414,0.0054,39.50,0.0395,-0.1413,344.0,-0.0115,0.0552,24.0,-0.2500,-0.4783,170.0,0.2143,0.2500,0.0,,,263086.0000,0.0025,0.0681,742.5,0.0414,0.0054,0.0000,0.0000,0.0000
201808,53053,"Pierce, WA",Condo/Townhome/Row Home/Co-Op,66,*,289798.750000,0.0079,0.1720,119.5,-0.0285,0.2989,33.25,0.1875,0.0640,70.0,-0.2045,-0.1463,2.0,-0.5000,-0.5000,56.0,0.2727,1.5455,138.0,0.0147,38.4286,348876.0000,-0.0196,0.1290,257.5,-0.0058,1.6963,1.1548,0.0491,1.1168
201808,21111,"Jefferson, KY",Condo/Townhome/Row Home/Co-Op,67,,209850.000000,-0.0459,-0.0237,289.5,-0.0896,-0.1879,47.25,0.0161,-0.1783,124.0,-0.1622,-0.0159,4.0,0.0000,1.0000,56.0,0.0000,-0.3171,197.5,0.0395,-0.1023,288508.0000,-0.0044,-0.0154,487.0,-0.0413,-0.1552,0.6822,0.0847,0.0651
201808,25025,"Suffolk, MA",Condo/Townhome/Row Home/Co-Op,68,,798050.000000,0.0377,0.0511,870.0,-0.1150,0.0345,42.50,0.1184,0.0366,404.0,0.0306,0.1412,10.0,0.2500,-0.2857,160.0,-0.1489,-0.1398,0.0,,,1311903.0000,0.0240,0.0282,870.0,-0.1150,0.0345,0.0000,0.0000,0.0000
201808,42091,"Montgomery, PA",Condo/Townhome/Row Home/Co-Op,69,*,249950.000000,-0.0196,0.0748,790.5,-0.0106,-0.1389,55.00,0.0000,-0.0984,328.0,-0.0787,0.1310,28.0,-0.2222,-0.2632,202.0,-0.0472,-0.1583,0.5,,-0.9992,304762.0000,-0.0281,0.0558,791.0,-0.0100,-0.4850,0.0006,0.0006,-0.6726
201808,40109,"Oklahoma, OK",Condo/Townhome/Row Home/Co-Op,70,,173750.000000,0.0533,0.2428,143.0,-0.0592,-0.1063,89.50,-0.0272,0.0199,42.0,0.3125,0.1053,2.0,,0.0000,20.0,-0.3750,-0.5455,1.0,,,278236.0000,0.0546,-0.0171,144.0,-0.0526,-0.1000,0.0070,0.0070,0.0070
201808,25027,"Worcester, MA",Condo/Townhome/Row Home/Co-Op,71,,260050.000000,-0.0189,0.0770,350.5,0.0130,-0.1924,41.00,0.0513,-0.2000,160.0,-0.1111,0.0390,6.0,-0.5000,-0.5714,70.0,0.0938,-0.1667,0.0,-1.0000,,277936.0000,-0.0044,0.0571,350.5,0.0101,-0.1924,0.0000,-0.0029,0.0000
