Unnamed: 0,Address,Zip,Sell_Price,Date,latitude,longitude
0,"8243 S Honore St Chicago,  IL 60620",60620.0,80000.0,9/30/2018,41.744206,-87.669162
1,"1699 Tanglewood Ave Hanover Park,  IL 60133",60133.0,205000.0,9/30/2018,42.004878000000005,-88.147456
2,"4741 W Congress Pkwy Chicago,  IL 60644",60644.0,190000.0,9/30/2018,41.873853000000004,-87.744227
3,"1546 N Orleans St # P-45 Chicago,  IL 60610",60610.0,210000.0,9/30/2018,,
4,"1546 N Orleans St Apt 602 Chicago,  IL 60610",60610.0,210000.0,9/30/2018,41.910738,-87.637867
5,"117 S Peoria St Chicago,  IL 60607",60607.0,907000.0,9/30/2018,41.879870000000004,-87.649302
6,"111 S Peoria St Unit 202 Chicago,  IL 60607",60607.0,907000.0,9/30/2018,41.880043,-87.649307
7,"111 S Peoria St Unit 202 Chicago,  IL 60607",60607.0,907000.0,9/30/2018,41.880043,-87.649307
8,"113 S Peoria St Chicago,  IL 60607",60607.0,907000.0,9/30/2018,41.879974,-87.64930600000001
9,"834 N Ashland Ave Chicago,  IL 60622",60622.0,575000.0,9/30/2018,41.897169,-87.66770799999999
10,"8243 S Honore St Chicago,  IL 60620",60620.0,80000.0,9/30/2018,,
11,"1699 Tanglewood Ave Hanover Park,  IL 60133",60133.0,205000.0,9/30/2018,42.004878000000005,-88.147456
12,"4741 W Congress Pkwy Chicago,  IL 60644",60644.0,190000.0,9/30/2018,41.873853000000004,-87.744227
13,"1546 N Orleans St # P-45 Chicago,  IL 60610",60610.0,210000.0,9/30/2018,,
14,"1546 N Orleans St Apt 602 Chicago,  IL 60610",60610.0,210000.0,9/30/2018,41.910738,-87.637867
15,"117 S Peoria St Chicago,  IL 60607",60607.0,907000.0,9/30/2018,41.879870000000004,-87.649302
16,"111 S Peoria St Unit 202 Chicago,  IL 60607",60607.0,907000.0,9/30/2018,41.880043,-87.649307
17,"111 S Peoria St Unit 202 Chicago,  IL 60607",60607.0,907000.0,9/30/2018,41.880043,-87.649307
18,"113 S Peoria St Chicago,  IL 60607",60607.0,907000.0,9/30/2018,41.879974,-87.64930600000001
19,"834 N Ashland Ave Chicago,  IL 60622",60622.0,575000.0,9/30/2018,41.897169,-87.66770799999999
20,"111 S Peoria St Unit 202 Chicago,  IL 60607",60607.0,907000.0,9/30/2018,41.880043,-87.649307
21,"5043 S Christiana Ave Chicago,  IL 60632",60632.0,225000.0,9/30/2018,41.801345,-87.707105
22,"487 N Geri Ct Palatine,  IL 60067",60067.0,145000.0,9/30/2018,42.119553,-88.05990200000001
23,"5034 W Deming Pl Chicago,  IL 60639",60639.0,173500.0,9/30/2018,41.927184999999994,-87.75273100000001
24,"5110 S Newland Ave Chicago,  IL 60638",60638.0,313000.0,9/30/2018,41.799110999999996,-87.79577900000001
25,"5239 Diamond Dr # B Oak Forest,  IL 60452",60452.0,160000.0,9/30/2018,,
26,"1966 W Berwyn Ave Chicago,  IL 60640",60640.0,350000.0,9/30/2018,41.978118,-87.67905999999999
27,"7225 S Michigan Ave Chicago,  IL 60619",60619.0,58000.0,9/30/2018,41.763038,-87.621161
28,"744 W Buckingham Pl Apt 1 Chicago,  IL 60657",60657.0,765000.0,9/30/2018,41.943000000000005,-87.648687
29,"744 W Buckingham Pl Apt 2 Chicago,  IL 60657",60657.0,765000.0,9/30/2018,41.943000000000005,-87.648687
30,"411 N Wilke Rd Arlington Heights,  IL 60005",60005.0,278500.0,9/30/2018,42.086960999999995,-88.004341
31,"8221 S La Salle St Chicago,  IL 60620",60620.0,194000.0,8/31/2018,41.744777,-87.627732
32,"9043 S Ellis Ave Chicago,  IL 60619",60619.0,180000.0,8/31/2018,41.729996,-87.599468
33,"4904 W Saint Paul Ave Chicago,  IL 60639",60639.0,215000.0,8/31/2018,41.912586,-87.74954
34,"1734 N Wilshire Ave Arlington Heights,  IL 60004",60004.0,260500.0,8/31/2018,42.107839,-87.964265
35,"3300 N Carriageway Dr Unit 108 Arlington Heights,  IL 60004",60004.0,160000.0,8/31/2018,42.135690000000004,-87.97185400000001
36,"1510 S Central Park Ave Chicago,  IL 60623",60623.0,265000.0,8/31/2018,,
37,"2144 Rugen Rd Apt D Glenview,  IL 60026",60026.0,233000.0,8/31/2018,42.080887,-87.811616
38,"2819 S Sawyer Ave Chicago,  IL 60623",60623.0,59000.0,8/31/2018,41.840256,-87.705781
39,"14209 S Normal Ave Riverdale,  IL 60827",60827.0,85000.0,8/31/2018,41.636592,-87.633838
40,"5654 S Meade Ave Chicago,  IL 60638",60638.0,159000.0,8/31/2018,41.789032,-87.77471700000001
41,"2612 175th St Hazel Crest,  IL 60429",60429.0,120000.0,8/31/2018,41.572074,-87.680449
42,"2914 N Pine Grove Ave Apt 3 Chicago,  IL 60657",60657.0,300000.0,8/31/2018,41.934641,-87.642093
43,"650 N Morgan St Apt 604 Chicago,  IL 60642",60642.0,694000.0,8/31/2018,,
44,"2168 N Major Ave Chicago,  IL 60639",60639.0,150000.0,8/31/2018,41.920026,-87.768619
45,"6948 W 83rd St # 50 Burbank,  IL 60459",60459.0,282000.0,8/31/2018,,
46,"3330 N Clifton Ave Chicago,  IL 60657",60657.0,630000.0,8/31/2018,41.9426,-87.6582
47,"4930 W Warwick Ave Chicago,  IL 60641",60641.0,212500.0,8/31/2018,41.949076,-87.751012
48,"22644 Lorraine Ct Richton Park,  IL 60471",60471.0,170000.0,8/31/2018,41.477674,-87.740597
49,"1511 Gunderson Ave Berwyn,  IL 60402",60402.0,235000.0,8/31/2018,41.85934,-87.785887
50,"2226 N Hamilton Ave Chicago,  IL 60647",60647.0,505000.0,8/31/2018,41.922134,-87.681795
51,"5844 S Prairie Ave Chicago,  IL 60637",60637.0,515000.0,8/31/2018,,
52,"14310 S Normal Ave Riverdale,  IL 60827",60827.0,84500.0,8/31/2018,41.634701,-87.634532
53,"1 E Scott St Apt 1709 Chicago,  IL 60610",60610.0,222500.0,8/31/2018,41.904551,-87.628302
54,"840 Elder Rd # A108 Homewood,  IL 60430",60430.0,35000.0,8/31/2018,,
55,"7313 S Wolcott Ave Chicago,  IL 60636",60636.0,45000.0,8/31/2018,41.760735,-87.670649
56,"38 S Quentin Rd Palatine,  IL 60067",60067.0,488000.0,8/31/2018,42.108947,-88.063521
57,"8611 S Yates Blvd Chicago,  IL 60617",60617.0,160000.0,8/31/2018,41.738642999999996,-87.565687
58,"6821 S Dante Ave # 2 Chicago,  IL 60637",60637.0,85000.0,8/31/2018,,
59,"14340 Woodlawn Ave Dolton,  IL 60419",60419.0,117000.0,8/31/2018,41.633854,-87.588511
60,"1057 N Paulina St Chicago,  IL 60622",60622.0,665000.0,8/31/2018,,
61,"1445 E 65th Pl # 3 Chicago,  IL 60637",60637.0,370000.0,8/31/2018,,
62,"8111 Gross Point Rd Morton Grove,  IL 60053",60053.0,390000.0,8/31/2018,42.028566999999995,-87.76515699999999
63,"10436 S Vernon Ave Chicago,  IL 60628",60628.0,187500.0,8/31/2018,41.70438,-87.612808
64,"2837 W Belmont Ave # 43 Chicago,  IL 60618",60618.0,1300000.0,8/31/2018,,
65,"2841 W Belmont Ave Chicago,  IL 60618",60618.0,1300000.0,8/31/2018,,
66,"2839 W Belmont Ave Chicago,  IL 60618",60618.0,1300000.0,8/31/2018,,
67,"5029 S Hoyne Ave Chicago,  IL 60609",60609.0,125000.0,8/31/2018,41.802114,-87.676608
68,"5858 N Sheridan Rd Apt 303 Chicago,  IL 60660",60660.0,145000.0,8/31/2018,41.989069,-87.655777
69,"2843 W Belmont Ave Chicago,  IL 60618",60618.0,1300000.0,8/31/2018,41.939119,-87.69955999999999
70,"115 N Oakwood Ave Willow Springs,  IL 60480",60480.0,155000.0,8/31/2018,41.737528999999995,-87.87068599999999
71,"4456 N Hamlin Ave # 1 Chicago,  IL 60625",60625.0,215000.0,8/31/2018,,
72,"2618 W Fullerton Ave # 2e Chicago,  IL 60647",60647.0,465000.0,8/31/2018,,
73,"2616 W Fullerton Ave Chicago,  IL 60647",60647.0,465000.0,8/31/2018,41.925177000000005,-87.69333
74,"2614 W Fullerton Ave Chicago,  IL 60647",60647.0,465000.0,8/31/2018,41.925177000000005,-87.69324300000001
75,"3625 Arden Ave Brookfield,  IL 60513",60513.0,317500.0,8/31/2018,41.825045,-87.83909399999999
76,"5936 W 60th St Chicago,  IL 60638",60638.0,300000.0,8/31/2018,41.783664,-87.770659
77,"11518 S Justine St Chicago,  IL 60643",60643.0,173000.0,8/31/2018,41.684236999999996,-87.660721
78,"4559 S Greenwood Ave # 202 Chicago,  IL 60653",60653.0,200000.0,8/31/2018,,
79,"4559 S Greenwood Ave # P-11 Chicago,  IL 60653",60653.0,200000.0,8/31/2018,,
80,"612 W Weathersfield Way Schaumburg,  IL 60193",60193.0,210000.0,8/31/2018,42.017565000000005,-88.09549
81,"6455 N Bosworth Ave # 1 Chicago,  IL 60626",60626.0,265000.0,8/31/2018,,
82,"5576 N Leonard Ave Chicago,  IL 60630",60630.0,290000.0,8/31/2018,41.982539,-87.76032
83,"1854 N Normandy Ave Chicago,  IL 60707",60707.0,376000.0,8/31/2018,41.914296,-87.792856
84,"2 Garden Dr Apt 4 La Grange Park,  IL 60526",60526.0,106000.0,8/31/2018,41.842464,-87.87728100000001
85,"7016 Longmeadow Ln Hanover Park,  IL 60133",60133.0,230000.0,8/31/2018,42.000301,-88.13611999999999
86,"33 E Cedar St Apt 3D Chicago,  IL 60611",60611.0,220000.0,8/31/2018,41.902184000000005,-87.626972
87,"8630 S Komensky Ave Chicago,  IL 60652",60652.0,252000.0,8/31/2018,41.735746999999996,-87.723023
88,"6633 N Richmond St Chicago,  IL 60645",60645.0,250000.0,8/31/2018,42.002145,-87.703058
89,"3664 Madison St Lansing,  IL 60438",60438.0,91500.0,8/31/2018,41.568449,-87.527168
90,"2022 N Howe St Chicago,  IL 60614",60614.0,1525000.0,8/31/2018,,
91,"1008 N Morgan St Chicago,  IL 60622",60622.0,720000.0,8/31/2018,,
92,"1004 W Erie St Chicago,  IL 60622",60622.0,720000.0,8/31/2018,,
93,"648 N Morgan St Chicago,  IL 60642",60642.0,720000.0,8/31/2018,,
94,"1000 W Erie St Chicago,  IL 60622",60622.0,720000.0,8/31/2018,,
95,"3832 Elmwood Ave Berwyn,  IL 60402",60402.0,265000.0,8/31/2018,41.822295000000004,-87.784272
96,"5858 N Sheridan Rd Apt 402 Chicago,  IL 60660",60660.0,152000.0,8/31/2018,41.989069,-87.655777
97,"8756 S Laflin St Chicago,  IL 60620",60620.0,205000.0,8/31/2018,41.734138,-87.660951
98,"933 Woodlawn Rd Glenview,  IL 60025",60025.0,450000.0,8/31/2018,42.084586,-87.78255899999999
99,"2321 Nichols Dr Lynwood,  IL 60411",60411.0,340000.0,8/31/2018,41.538567,-87.56056
100,"9443 Karlov Ave Skokie,  IL 60076",60076.0,397500.0,8/31/2018,42.052932,-87.729629
101,"6931 N Ashland Blvd Chicago,  IL 60626",60626.0,245000.0,8/31/2018,42.008931,-87.669439
102,"7437 N Ridge Blvd # 1-D Chicago,  IL 60645",60645.0,86000.0,8/31/2018,,
103,"1116 W Chestnut St Chicago,  IL 60642",60642.0,779000.0,8/31/2018,41.898547,-87.656035
104,"4780 Calvert Dr Apt D2 Rolling Meadows,  IL 60008",60008.0,72000.0,8/31/2018,42.06394,-88.016739
105,"1722 W Grand Ave Chicago,  IL 60622",60622.0,765000.0,8/31/2018,41.891126,-87.670671
106,"4316 S Champlain Ave Chicago,  IL 60653",60653.0,540000.0,8/31/2018,41.816081,-87.610759
107,"708 Lake St Oak Park,  IL 60301",60301.0,803500.0,8/31/2018,,
108,"5619 S Indiana Ave Chicago,  IL 60637",60637.0,311000.0,8/31/2018,41.792319,-87.620299
109,"5068 W Monroe St Chicago,  IL 60644",60644.0,310000.0,8/31/2018,41.879676,-87.752161
110,"3620 Harvey Ave Berwyn,  IL 60402",60402.0,169000.0,8/31/2018,41.826252000000004,-87.7795
111,"303 W Ohio St # P232 Chicago,  IL 60654",60654.0,30000.0,8/31/2018,,
112,"2425 W Haddon Ave Chicago,  IL 60622",60622.0,425000.0,8/31/2018,41.901817,-87.688037
113,"1217 W Wilson Ave Chicago,  IL 60640",60640.0,348500.0,8/31/2018,,
114,"4234 S Ellis Ave Chicago,  IL 60653",60653.0,370000.0,8/31/2018,41.817231,-87.602283
115,"133 W Palatine Rd Unit 304A Palatine,  IL 60067",60067.0,350000.0,8/31/2018,42.109931,-88.047989
116,"2012 W Erie St Apt 1E Chicago,  IL 60612",60612.0,680000.0,8/31/2018,41.893417,-87.67746
117,"13713 S Stewart Ave Apt A1E Riverdale,  IL 60827",60827.0,22000.0,8/31/2018,41.645761,-87.63077
118,"3850 176th Pl Country Club Hills,  IL 60478",60478.0,152500.0,8/31/2018,41.569611,-87.711725
119,"14800 Ketelaar Dr Apt 6E Midlothian,  IL 60445",60445.0,30000.0,8/31/2018,,
120,"6011 S Menard Ave Chicago,  IL 60638",60638.0,300000.0,8/31/2018,41.783087,-87.766458
121,"844 N Parkside Ave Chicago,  IL 60651",60651.0,132500.0,8/31/2018,41.896167999999996,-87.76700799999999
122,"14474 Lincoln Ave Dolton,  IL 60419",60419.0,110000.0,8/31/2018,41.631440000000005,-87.597063
123,"431 Callan Ave Evanston,  IL 60202",60202.0,110000.0,8/31/2018,42.025949,-87.67884699999999
124,"627 Goodwin Dr Park Ridge,  IL 60068",60068.0,336100.0,8/31/2018,42.018625,-87.862148
125,"9244 Gross Point Rd # B301 Skokie,  IL 60077",60077.0,254000.0,8/31/2018,,
126,"14830 Ketelaar Dr Apt 4E Midlothian,  IL 60445",60445.0,55000.0,8/31/2018,41.623419,-87.735431
127,"661 Greenbay Ave Calumet City,  IL 60409",60409.0,118000.0,8/31/2018,41.616354,-87.540462
128,"7430 S Union Ave Chicago,  IL 60621",60621.0,45000.0,8/31/2018,41.758866,-87.64216400000001
129,"3043 Sussex Ave Markham,  IL 60428",60428.0,47500.0,8/31/2018,41.595824,-87.691305
130,"3620 W Diversey Ave Chicago,  IL 60647",60647.0,447500.0,8/31/2018,41.932165000000005,-87.718141
131,"16 E Palmer Ave Northlake,  IL 60164",60164.0,103500.0,8/31/2018,41.917866,-87.902288
132,"7141 N Kedzie Ave Apt 603 Chicago,  IL 60645",60645.0,90000.0,8/31/2018,42.010929,-87.708033
133,"6933 S Claremont Ave Chicago,  IL 60636",60636.0,61000.0,8/31/2018,41.767355,-87.68165400000001
134,"11030 S Theresa Cir Palos Hills,  IL 60465",60465.0,154000.0,8/31/2018,41.689748,-87.828554
135,"7007 W Roscoe St Chicago,  IL 60634",60634.0,327000.0,8/31/2018,41.941452000000005,-87.801757
136,"727 Park Ave Wilmette,  IL 60091",60091.0,765000.0,8/31/2018,42.076281,-87.711902
137,"1335 Somerset Dr Glenview,  IL 60025",60025.0,935000.0,8/31/2018,42.078901,-87.78616600000001
138,"557 E 91st Pl Chicago,  IL 60619",60619.0,15000.0,8/31/2018,41.728097,-87.609647
139,"7316 S Bell Ave Chicago,  IL 60636",60636.0,205000.0,8/31/2018,41.760486,-87.67971
140,"7 N Stevenson Ln Mount Prospect,  IL 60056",60056.0,285500.0,8/31/2018,42.066983,-87.91040100000001
141,"9212 Dunmore Dr Orland Park,  IL 60462",60462.0,378000.0,8/31/2018,41.652169,-87.845342
142,"15325 Aubrieta Ln Orland Park,  IL 60462",60462.0,180000.0,8/31/2018,41.611647999999995,-87.800025
143,"4744 S Forrestville Ave Apt 1N Chicago,  IL 60615",60615.0,275000.0,8/31/2018,,
144,"3415 W 112th Pl Chicago,  IL 60655",60655.0,257500.0,8/31/2018,41.688447,-87.706251
145,"2527 W Homer St Chicago,  IL 60647",60647.0,827000.0,8/31/2018,,
146,"2525 W Homer St Chicago,  IL 60647",60647.0,827000.0,8/31/2018,,
147,"2509 W Homer St Chicago,  IL 60647",60647.0,827000.0,8/31/2018,41.916389,-87.690283
148,"10 Woodcrest Ln Elk Grove Village,  IL 60007",60007.0,300000.0,8/31/2018,42.026146000000004,-87.981166
149,"1438 S 13th Ave Maywood,  IL 60153",60153.0,56500.0,8/31/2018,41.873546000000005,-87.848875
150,"3438 Roesner Dr Markham,  IL 60428",60428.0,95000.0,8/31/2018,41.614621,-87.70415200000001
151,"129 E Bellevue Pl Apt 2009 Chicago,  IL 60611",60611.0,409500.0,8/31/2018,41.901354,-87.62468199999999
152,"3802 Bordeaux Dr Northbrook,  IL 60062",60062.0,529000.0,8/31/2018,42.143203,-87.872676
153,"9235 Nashville Ave Oak Lawn,  IL 60453",60453.0,225000.0,8/31/2018,41.723513,-87.784621
154,"5128 S Sawyer Ave Chicago,  IL 60632",60632.0,102500.0,8/31/2018,41.799896000000004,-87.70530699999999
155,"6005 S Sawyer Ave Chicago,  IL 60629",60629.0,170000.0,8/31/2018,41.78416,-87.704149
156,"20 Marion Ln Streamwood,  IL 60107",60107.0,170000.0,8/31/2018,42.032452,-88.174901
157,"1247 Hinman Ave Evanston,  IL 60202",60202.0,1335000.0,8/31/2018,42.040926,-87.67834
158,"235 W Van Buren St Unit 1504 Chicago,  IL 60607",60607.0,285000.0,8/31/2018,41.876598,-87.634636
159,"201 E Delaware Pl Chicago,  IL 60611",60611.0,150000.0,8/31/2018,41.898986,-87.621587
160,"5927 N Ottawa Ave Chicago,  IL 60631",60631.0,315000.0,8/31/2018,41.987766,-87.81765899999999
161,"5913 W 99th St Oak Lawn,  IL 60453",60453.0,236000.0,8/31/2018,41.71212,-87.76825500000001
162,"104 Bonnie Ct Thornton,  IL 60476",60476.0,65000.0,8/31/2018,41.577587,-87.611785
163,"4120 Lindenwood Ln Northbrook,  IL 60062",60062.0,590000.0,8/31/2018,42.147378,-87.881754
164,"208 Westminster Ct Unit C Schaumburg,  IL 60193",60193.0,190000.0,8/31/2018,42.022354,-88.14860999999999
165,"2901 S Michigan Ave Apt 801 Chicago,  IL 60616",60616.0,131000.0,8/31/2018,41.840243,-87.622578
166,"2901 S Michigan Ave Apt 810 Chicago,  IL 60616",60616.0,131000.0,8/31/2018,,
167,"3011 S Drake Ave Chicago,  IL 60623",60623.0,265000.0,8/31/2018,41.838514,-87.71305699999999
168,"6245 S Washtenaw Ave Chicago,  IL 60629",60629.0,105000.0,8/31/2018,41.779694,-87.69062199999999
169,"21227 Whitney Ave Matteson,  IL 60443",60443.0,229000.0,8/31/2018,41.502089,-87.765777
170,"20139 Woodale St Lynwood,  IL 60411",60411.0,38000.0,8/31/2018,41.529216999999996,-87.555374
171,"12604 S Wallace St Chicago,  IL 60628",60628.0,157000.0,8/31/2018,41.664912,-87.637008
172,"7753 S Crandon Ave Chicago,  IL 60649",60649.0,273000.0,8/31/2018,41.753834999999995,-87.56835500000001
173,"4959 134th Pl Apt 1A Crestwood,  IL 60445",60445.0,95000.0,8/31/2018,,
174,"1100 Greenview Ave Des Plaines,  IL 60016",60016.0,95000.0,8/31/2018,,
175,"1930 Clarence Ave Berwyn,  IL 60402",60402.0,235000.0,8/31/2018,,
176,"4917 W Quincy St Chicago,  IL 60644",60644.0,165000.0,8/31/2018,41.877392,-87.747963
177,"3660 N Lake Shore Dr Apt 4209 Chicago,  IL 60613",60613.0,174000.0,8/31/2018,41.948032,-87.642826
178,"1009 Westchester Blvd Westchester,  IL 60154",60154.0,180000.0,8/31/2018,41.865806,-87.87728
179,"16750 Muirfield Dr Orland Park,  IL 60467",60467.0,655000.0,8/31/2018,41.584740999999994,-87.87737
180,"5812 W Henderson St Chicago,  IL 60634",60634.0,225000.0,8/31/2018,41.941509,-87.772068
181,"8318 163rd St Tinley Park,  IL 60477",60477.0,263000.0,8/31/2018,41.594403,-87.821427
182,"9637 S Peoria St Chicago,  IL 60643",60643.0,57000.0,8/31/2018,41.718214,-87.645206
183,"2622 W Cortez St # 3 Chicago,  IL 60622",60622.0,410000.0,8/31/2018,,
184,"4935 Louise St Skokie,  IL 60077",60077.0,275000.0,8/31/2018,42.025126,-87.751486
185,"311 N Elmwood Ave Oak Park,  IL 60302",60302.0,617500.0,8/31/2018,41.892216999999995,-87.78689200000001
186,"411 N Lincoln Ln Arlington Heights,  IL 60004",60004.0,310500.0,8/31/2018,42.086927,-87.971604
187,"2332 W 22nd Pl Chicago,  IL 60608",60608.0,230000.0,8/31/2018,,
188,"6914 New England Worth,  IL 60482",60482.0,69000.0,8/31/2018,41.691342999999996,-87.791361
189,"3615 W Byron St Apt 2B Chicago,  IL 60618",60618.0,200000.0,8/31/2018,41.951798,-87.71863
190,"2623 N Mobile Ave Chicago,  IL 60639",60639.0,180000.0,8/31/2018,41.928108,-87.782808
191,"744 W Gordon Ter Apt 310 Chicago,  IL 60613",60613.0,225000.0,8/31/2018,41.95807,-87.64912700000001
192,"3416 S 56th Ct Cicero,  IL 60804",60804.0,197000.0,8/31/2018,41.830139,-87.764916
193,"1520 Marengo Ave Forest Park,  IL 60130",60130.0,189000.0,8/31/2018,41.858549,-87.80605200000001
194,"2583 College Hill Cir Schaumburg,  IL 60173",60173.0,191000.0,8/31/2018,42.076589,-88.063854
195,"7710 W 91st St Hickory Hills,  IL 60457",60457.0,225000.0,8/31/2018,41.72625,-87.811779
196,"5105 N Kilbourn Ave Chicago,  IL 60630",60630.0,440000.0,8/31/2018,41.973828999999995,-87.740235
197,"2021 Ammer Ridge Ct Unit 201 Glenview,  IL 60025",60025.0,231000.0,8/31/2018,42.091572,-87.796664
198,"6101 N Sheridan Rd Apt 11E Chicago,  IL 60660",60660.0,101000.0,8/31/2018,41.992729,-87.655035
199,"5057 N Northwest Hwy Apt 3N Chicago,  IL 60630",60630.0,260000.0,8/31/2018,41.972881,-87.764333
200,"615 Washington Blvd Apt 2S Oak Park,  IL 60302",60302.0,144500.0,8/31/2018,41.8813,-87.790565
201,"70 E Scott St Apt 307 Chicago,  IL 60610",60610.0,238500.0,8/31/2018,41.90511,-87.626192
202,"16231 Lake Villa Ave Tinley Park,  IL 60477",60477.0,200000.0,8/31/2018,41.595486,-87.79766500000001
203,"744 W Gordon Ter Apt 206 Chicago,  IL 60613",60613.0,224680.0,8/31/2018,41.95807,-87.64912700000001
204,"4362 Maple Ter Country Club Hills,  IL 60478",60478.0,200000.0,8/31/2018,41.548101,-87.722949
205,"2534 Oak St Blue Island,  IL 60406",60406.0,190000.0,8/31/2018,41.661043,-87.68422
206,"8727 W Bryn Mawr Ave Apt 409 Chicago,  IL 60631",60631.0,248000.0,8/31/2018,41.980462,-87.84519300000001
207,"4113 W Gladys Ave Chicago,  IL 60624",60624.0,38000.0,8/31/2018,41.875871999999994,-87.728557
208,"955 N Lamon Ave Chicago,  IL 60651",60651.0,155500.0,8/31/2018,41.898291,-87.748168
209,"6028 S Archer Rd Summit,  IL 60501",60501.0,78000.0,8/31/2018,41.781837,-87.812722
210,"6555 North Ave Oak Park,  IL 60302",60302.0,340000.0,8/31/2018,,
211,"223 Main St Lemont,  IL 60439",60439.0,205000.0,8/31/2018,41.673957,-88.000975
212,"14411 Ashley Ct Orland Park,  IL 60462",60462.0,346000.0,8/31/2018,41.629251000000004,-87.823581
213,"10531 Misty Hill Rd Orland Park,  IL 60462",60462.0,517500.0,8/31/2018,41.619238,-87.87620799999999
214,"16728 Cardinal Dr Orland Park,  IL 60467",60467.0,230000.0,8/31/2018,41.584742,-87.873483
215,"14504 Linder Ct Apt G4 Oak Forest,  IL 60452",60452.0,78000.0,8/31/2018,41.626614000000004,-87.755167
216,"6557 North Ave Oak Park,  IL 60302",60302.0,340000.0,8/31/2018,,
217,"6553 North Ave # 57 Oak Park,  IL 60302",60302.0,340000.0,8/31/2018,,
218,"17608 Ryan Ln Orland Park,  IL 60467",60467.0,385000.0,8/31/2018,41.569485,-87.887939
219,"931 S State St Chicago,  IL 60605",60605.0,175000.0,8/31/2018,41.869971,-87.62704599999999
220,"937 S State St Chicago,  IL 60605",60605.0,175000.0,8/31/2018,41.869915999999996,-87.627045
221,"1001 S State St Chicago,  IL 60605",60605.0,175000.0,8/31/2018,,
222,"1003 S State St Chicago,  IL 60605",60605.0,175000.0,8/31/2018,41.869805,-87.627043
223,"1011 S State St Chicago,  IL 60605",60605.0,175000.0,8/31/2018,41.869723,-87.627041
224,"923 S State St Chicago,  IL 60605",60605.0,175000.0,8/31/2018,41.870081,-87.627049
225,"927 S State St Chicago,  IL 60605",60605.0,175000.0,8/31/2018,41.870026,-87.627048
226,"88 N Park Rd La Grange,  IL 60525",60525.0,315000.0,8/31/2018,41.816922,-87.881232
227,"6670 S Brainard Ave Apt 109 Countryside,  IL 60525",60525.0,116000.0,8/31/2018,41.770134000000006,-87.878915
228,"4621 S Laflin St Chicago,  IL 60609",60609.0,132000.0,8/31/2018,41.809779999999996,-87.66247
229,"10612 S Indiana Ave Chicago,  IL 60628",60628.0,32000.0,8/31/2018,41.701274,-87.61881899999999
230,"12455 S Tripp Ave Alsip,  IL 60803",60803.0,140000.0,8/31/2018,41.665715000000006,-87.725598
231,"12839 S Lowe Ave Chicago,  IL 60628",60628.0,88000.0,8/31/2018,41.660309999999996,-87.63737900000001
232,"9154 Orchard Ln Bridgeview,  IL 60455",60455.0,184500.0,8/31/2018,41.724961,-87.792979
233,"844 Central Rd Glenview,  IL 60025",60025.0,755000.0,8/31/2018,42.065644,-87.780858
234,"1408 Plum Ct Apt B Mount Prospect,  IL 60056",60056.0,219000.0,8/31/2018,42.093233000000005,-87.94853
235,"10712 S Hamlin Ave Chicago,  IL 60655",60655.0,262500.0,8/31/2018,41.698165,-87.716077
236,"2121 W Superior St # 3 Chicago,  IL 60612",60612.0,930500.0,8/31/2018,,
237,"22943 Valley Dr Richton Park,  IL 60471",60471.0,115000.0,8/31/2018,41.472272,-87.73491700000001
238,"114 E Streamwood Blvd Streamwood,  IL 60107",60107.0,87500.0,8/31/2018,42.023647,-88.179885
239,"5329 W 107th St Oak Lawn,  IL 60453",60453.0,335000.0,8/31/2018,41.697401,-87.754288
240,"6028 S Archer Rd Apt 2 Summit,  IL 60501",60501.0,78000.0,8/31/2018,41.781832,-87.81273
241,"1656 E 83rd Pl Chicago,  IL 60617",60617.0,370000.0,8/31/2018,,
242,"5301 N Spaulding Ave Chicago,  IL 60625",60625.0,575000.0,8/31/2018,,
243,"10441 Venice Ln Orland Park,  IL 60467",60467.0,415000.0,8/31/2018,41.568385,-87.872924
244,"8801 S 51st Ave Oak Lawn,  IL 60453",60453.0,180000.0,8/31/2018,41.732465999999995,-87.748077
245,"213 W Hamilton Dr Palatine,  IL 60067",60067.0,205000.0,8/31/2018,42.125541,-88.049189
246,"6170 N Winchester Ave Apt G Chicago,  IL 60660",60660.0,123500.0,8/31/2018,41.993990999999994,-87.678732
247,"15409 Elm St South Holland,  IL 60473",60473.0,63000.0,8/31/2018,41.614968,-87.605773
248,"3514 S 55th Ct Cicero,  IL 60804",60804.0,238000.0,8/31/2018,41.828387,-87.762411
249,"3844 N Damen Ave Chicago,  IL 60618",60618.0,960000.0,8/31/2018,41.951865999999995,-87.679034
250,"45 W Peiffer Ave Lemont,  IL 60439",60439.0,285000.0,8/31/2018,41.663847,-88.011465
251,"15001 Meadow Ln Dolton,  IL 60419",60419.0,114000.0,8/31/2018,41.622465000000005,-87.585819
252,"2936 Wisconsin Ave Berwyn,  IL 60402",60402.0,258000.0,8/31/2018,41.8382,-87.800914
253,"341 S Bristol Ln Arlington Heights,  IL 60005",60005.0,750000.0,8/31/2018,42.07819,-87.97532700000001
254,"4922 Kirk St # 101 Skokie,  IL 60077",60077.0,132000.0,8/31/2018,,
255,"7927 S Burnham Ave Chicago,  IL 60617",60617.0,80000.0,8/31/2018,41.751053999999996,-87.55617
256,"16012 Bormet Dr Tinley Park,  IL 60477",60477.0,170000.0,8/31/2018,41.599592,-87.818173
