Month,CountyFIPS,CountyName,Nielsen Rank,Footnote,Median Listing Price,Median Listing Price M/M,Median Listing Price Y/Y,Active Listing Count ,Active Listing Count M/M,Active Listing Count Y/Y,Days on Market ,Days on Market M/M,Days on Market Y/Y,New Listing Count ,New Listing Count M/M,New Listing Count Y/Y,Price Increase Count ,Price Increase Count M/M,Price Increase Count Y/Y,Price Decrease Count ,Price Decrease Count M/M,Price Decrease Count Y/Y,Pending Listing Count ,Pending Listing Count M/M,Pending Listing Count Y/Y,Avg Listing Price,Avg Listing Price M/M,Avg Listing Price Y/Y,Total Listing Count,Total Listing Count M/M,Total Listing Count Y/Y,Pending Ratio,Pending Ratio M/M,Pending Ratio Y/Y
2018-08-01 00:00:00,26161,"Washtenaw, MI",183,,350026.500000,-0.0667,0.0768,1458.5,0.0366,0.0104,44.50,0.0471,-0.0111,574.0,-0.0035,0.0669,28.0,0.1667,0.0000,328.0,0.1549,-0.0061,132.5,-0.1506,0.1134,423423.0000,-0.0319,0.0281,1591.0,0.0179,0.0182,0.0908,-0.0200,0.0084
2018-08-01 00:00:00,01089,"Madison, AL",184,,259950.000000,0.0172,0.1305,1613.5,-0.0015,-0.2599,69.00,0.0781,-0.0417,464.0,-0.1278,-0.1625,66.0,-0.4310,-0.1081,430.0,-0.0733,-0.2535,0.5,,,319617.0000,0.0031,0.1074,1614.0,-0.0012,-0.2596,0.0003,0.0003,0.0003
2018-08-01 00:00:00,29510,"Saint Louis city, MO",185,,168362.500000,-0.0099,0.0556,1241.5,0.0160,-0.0305,52.50,0.0938,0.0194,408.0,-0.0467,0.0737,10.0,1.5000,-0.1667,362.0,0.0056,-0.1422,293.0,-0.0929,0.1911,223448.0000,-0.0282,0.0822,1534.5,-0.0068,0.0052,0.2360,-0.0283,0.0439
2018-08-01 00:00:00,18003,"Allen, IN",186,,195275.000000,-0.0288,0.0564,868.0,0.0932,-0.1515,35.00,0.0938,-0.1139,436.0,-0.1349,-0.2351,8.0,-0.5000,-0.3333,392.0,0.4203,0.0481,1.0,0.0000,,272519.0000,-0.0513,0.0168,869.0,0.0931,-0.1505,0.0012,-0.0001,0.0012
2018-08-01 00:00:00,12083,"Marion, FL",187,,200095.000000,-0.0242,0.0405,2340.0,0.0108,0.0078,64.00,0.0000,-0.1467,762.0,0.0467,0.0554,74.0,0.0882,1.4667,510.0,0.0805,0.0991,286.5,-0.0668,0.3142,273103.0000,-0.0116,0.0578,2626.5,0.0017,0.0341,0.1224,-0.0102,0.0286
2018-08-01 00:00:00,39017,"Butler, OH",188,,222500.000000,-0.0113,0.1394,1067.0,0.0349,-0.0810,40.75,0.1014,-0.0944,498.0,-0.0496,-0.0349,16.0,3.0000,-0.1111,386.0,0.0158,0.0052,863.0,0.0141,0.0366,251248.0000,-0.0225,0.0436,1930.0,0.0255,-0.0319,0.8088,-0.0166,0.0918
2018-08-01 00:00:00,04021,"Pinal, AZ",189,,235345.000000,-0.0155,0.0732,1649.5,-0.0099,-0.1339,45.00,-0.0625,-0.1509,698.0,0.0449,0.0418,132.0,0.1786,0.5349,500.0,0.1261,0.0040,96.5,0.0489,0.1092,309939.0000,-0.0057,0.1225,1746.0,-0.0068,-0.1233,0.0585,0.0033,0.0128
2018-08-01 00:00:00,42077,"Lehigh, PA",190,,259950.000000,-0.0549,0.0834,1217.5,0.0774,-0.1142,47.50,0.0556,-0.2213,544.0,-0.0685,0.1240,20.0,-0.3750,1.0000,408.0,0.1209,0.0251,0.0,,-1.0000,338005.0000,-0.0273,0.0644,1217.5,0.0774,-0.1990,0.0000,0.0000,-0.1059
2018-08-01 00:00:00,06107,"Tulare, CA",191,,266775.000000,-0.0118,0.0692,1191.0,0.0662,0.0658,53.00,-0.0185,-0.0275,476.0,0.0721,0.1388,16.0,-0.2000,-0.3846,372.0,0.1071,0.1138,545.5,-0.0546,-0.0463,325569.0000,-0.1668,0.0061,1736.5,0.0251,0.0278,0.4580,-0.0585,-0.0538
2018-08-01 00:00:00,08069,"Larimer, CO",192,,439255.000000,-0.0054,0.0964,2261.5,0.0065,-0.0107,46.00,0.1500,-0.0417,806.0,-0.0628,0.0522,54.0,-0.3250,0.1739,500.0,-0.0458,0.0549,158.0,0.0464,0.1367,544866.0000,-0.0067,0.0543,2419.5,0.0090,-0.0023,0.0699,0.0027,0.0091
2018-08-01 00:00:00,34021,"Mercer, NJ",193,*,326550.000000,-0.0254,0.0866,1916.5,-0.0232,-0.0557,67.50,0.0887,-0.1060,520.0,-0.1558,-0.0226,14.0,-0.4167,-0.4167,488.0,-0.0240,0.1619,1.0,0.0000,-0.9987,471653.0000,-0.0151,0.0138,1917.5,-0.0232,-0.3169,0.0005,0.0000,-0.3826
2018-08-01 00:00:00,48355,"Nueces, TX",194,,239950.000000,0.0000,0.0036,1876.0,0.0032,-0.2042,69.75,0.0410,-0.1442,482.0,-0.0731,-0.0906,10.0,-0.5833,-0.5833,480.0,0.0084,-0.1724,480.5,-0.0485,-0.1019,311418.0000,0.0213,-0.0131,2356.5,-0.0078,-0.1853,0.2561,-0.0139,0.0292
2018-08-01 00:00:00,06053,"Monterey, CA",195,,857550.000000,-0.0462,-0.0814,790.5,0.0253,-0.0898,63.00,-0.0308,-0.0491,314.0,0.0329,0.1295,4.0,-0.5000,-0.3333,214.0,0.2442,-0.0855,389.0,0.0687,-0.0804,1976666.0000,0.0216,-0.0032,1179.5,0.0392,-0.0867,0.4921,0.0200,0.0050
2018-08-01 00:00:00,21067,"Fayette, KY",196,,299050.000000,-0.0647,0.0170,1029.0,0.1029,-0.0555,54.00,0.0189,-0.0690,430.0,0.0644,0.0644,20.0,-0.3750,-0.6154,358.0,0.0287,0.0287,783.0,-0.0810,-0.0701,423022.0000,-0.0332,0.0629,1812.0,0.0151,-0.0619,0.7609,-0.1523,-0.0119
2018-08-01 00:00:00,51087,"Henrico, VA",197,,358139.500000,-0.0189,0.1146,825.0,0.0148,-0.0265,49.75,0.0365,-0.0433,378.0,-0.0258,-0.0503,42.0,1.6250,-0.2759,254.0,0.1545,0.0672,831.0,-0.1065,-0.0843,462231.0000,-0.0280,0.1593,1656.0,-0.0499,-0.0564,1.0073,-0.1366,-0.0635
2018-08-01 00:00:00,12069,"Lake, FL",198,,276047.500000,0.0036,0.0627,1839.5,-0.0293,-0.0321,69.00,0.0299,0.0222,582.0,-0.0364,-0.0396,88.0,0.1000,0.6296,578.0,0.0947,0.1333,977.0,-0.0393,-0.0398,371654.0000,-0.0030,0.0446,2816.5,-0.0328,-0.0348,0.5311,-0.0056,-0.0043
2018-08-01 00:00:00,37051,"Cumberland, NC",199,,154950.000000,0.0000,0.0021,1807.5,-0.0462,-0.1758,79.00,0.0533,0.0000,470.0,-0.0891,-0.0927,22.0,-0.2143,-0.4211,458.0,0.1450,-0.0498,755.0,-0.0092,0.1544,185832.0000,0.0024,0.0235,2562.5,-0.0356,-0.0999,0.4177,0.0156,0.1195
2018-08-01 00:00:00,08013,"Boulder, CO",200,,610273.250000,-0.0236,0.0179,2033.5,0.0077,0.1155,40.50,0.0946,-0.0471,792.0,-0.0341,0.0154,18.0,-0.3571,-0.6087,504.0,0.1455,0.1004,207.0,-0.1229,-0.2418,894021.0000,-0.0248,-0.0328,2240.5,-0.0060,0.0689,0.1018,-0.0152,-0.0480
2018-08-01 00:00:00,42079,"Luzerne, PA",201,,154850.000000,-0.0171,0.1262,1339.5,0.0049,-0.1714,72.00,0.0746,-0.1955,322.0,-0.0747,-0.0417,10.0,1.5000,0.6667,338.0,0.1267,-0.1592,22.0,0.1000,-0.0638,198491.0000,0.0079,0.1171,1361.5,0.0063,-0.1698,0.0164,0.0014,0.0019
2018-08-01 00:00:00,45051,"Horry, SC",202,,229950.000000,0.0000,0.0551,7790.5,-0.0081,-0.0081,95.00,0.0000,-0.0052,1458.0,0.1113,0.0752,208.0,-0.0545,0.2840,1304.0,0.0759,0.1727,10.0,-0.3333,-0.4118,284839.0000,0.0011,0.0543,7800.5,-0.0087,-0.0090,0.0013,-0.0006,-0.0009
2018-08-01 00:00:00,36001,"Albany, NY",203,,269275.000000,-0.0206,0.0903,1094.0,0.0177,-0.0549,72.75,0.1023,-0.0490,306.0,-0.1105,-0.0129,12.0,0.5000,2.0000,292.0,-0.0395,-0.0135,660.0,-0.0421,-0.0372,336884.0000,0.0033,0.0790,1754.0,-0.0057,-0.0483,0.6033,-0.0376,0.0111
2018-08-01 00:00:00,27003,"Anoka, MN",204,,295750.000000,-0.0143,0.1058,905.0,0.0548,-0.1385,36.50,0.1406,-0.0641,544.0,-0.0748,-0.0286,16.0,-0.4286,-0.3846,336.0,0.1053,-0.1642,599.5,-0.1210,-0.1092,337402.0000,-0.0169,0.1135,1504.5,-0.0231,-0.1271,0.6624,-0.1324,0.0218
2018-08-01 00:00:00,36071,"Orange, NY",205,,300049.500000,-0.0162,0.0909,2313.5,0.0237,-0.0283,66.50,0.0902,-0.1635,606.0,-0.0288,0.1882,44.0,0.1000,0.5714,552.0,0.1040,0.1405,23.0,-0.2581,-0.3867,382525.0000,-0.0149,0.1279,2336.5,0.0199,-0.0339,0.0099,-0.0038,-0.0058
2018-08-01 00:00:00,48061,"Cameron, TX",206,,215050.000000,-0.0183,0.0755,2054.5,-0.0046,-0.0651,124.00,0.0333,-0.0388,286.0,-0.1386,-0.1118,10.0,-0.6429,0.2500,266.0,0.1271,0.3434,1.5,0.5000,-0.2500,303275.0000,-0.0066,0.0371,2056.0,-0.0044,-0.0652,0.0007,0.0002,-0.0002
2018-08-01 00:00:00,51107,"Loudoun, VA",207,,582414.750000,0.0041,-0.0212,1617.0,-0.0483,-0.1362,39.00,0.0000,-0.1522,666.0,0.0812,0.0030,72.0,1.2500,-0.1000,368.0,0.0110,-0.0800,0.0,,,638663.0000,-0.0063,0.0045,1617.0,-0.0483,-0.1362,0.0000,0.0000,0.0000
2018-08-01 00:00:00,48027,"Bell, TX",208,,214150.000000,-0.0042,0.1901,1311.5,0.0246,-0.1646,54.00,0.0385,-0.0769,520.0,-0.0370,-0.0406,22.0,-0.2143,-0.0833,344.0,0.2464,-0.0337,752.0,-0.1484,-0.3001,249612.0000,-0.0179,0.1877,2063.5,-0.0460,-0.2197,0.5734,-0.1165,-0.1110
2018-08-01 00:00:00,51041,"Chesterfield, VA",209,,341147.500000,-0.0226,0.0661,1437.5,0.0680,-0.0635,49.50,-0.0100,-0.0571,578.0,0.0105,-0.1321,58.0,-0.0333,-0.1944,404.0,-0.0472,-0.1548,1239.0,-0.1275,-0.1222,388155.0000,-0.0190,0.0785,2676.5,-0.0324,-0.0916,0.8619,-0.1931,-0.0576
2018-08-01 00:00:00,12033,"Escambia, FL",210,,244025.000000,-0.0202,0.0859,1706.5,0.0305,0.1538,76.00,0.0000,0.0133,522.0,0.0357,0.0653,70.0,-0.2391,0.2963,520.0,0.1607,0.2207,0.0,-1.0000,-1.0000,316324.0000,-0.0153,0.0369,1706.5,0.0299,0.1530,0.0000,-0.0006,-0.0007
2018-08-01 00:00:00,37063,"Durham, NC",211,,307222.500000,-0.0155,0.0992,949.5,0.0177,-0.0171,38.00,-0.0732,-0.1364,426.0,0.1452,0.0545,40.0,-0.1667,0.2500,224.0,0.4359,0.1089,0.0,,,370880.0000,-0.0143,0.0841,949.5,0.0177,-0.0171,0.0000,0.0000,0.0000
2018-08-01 00:00:00,31109,"Lancaster, NE",212,*,295050.000000,-0.0436,0.0957,827.5,0.1033,0.1924,44.00,0.0115,0.0000,428.0,0.0388,0.2159,20.0,0.2500,0.6667,228.0,0.3902,0.3256,747.0,0.0067,-0.0040,361418.0000,-0.0234,0.1181,1574.5,0.0553,0.0904,0.9027,-0.0866,-0.1780
2018-08-01 00:00:00,23005,"Cumberland, ME",213,,372394.000000,-0.0201,0.0359,1355.5,0.0355,-0.0829,61.50,0.2059,-0.0821,538.0,-0.0110,-0.0427,10.0,-0.1667,-0.6429,404.0,0.0978,-0.0818,298.5,0.0511,-0.0686,514052.0000,-0.0038,0.0390,1654.0,0.0383,-0.0803,0.2202,0.0033,0.0034
2018-08-01 00:00:00,34035,"Somerset, NJ",214,,569550.000000,-0.0331,0.0261,1720.5,-0.0224,-0.0614,61.00,0.0702,-0.1095,486.0,-0.1563,-0.0795,8.0,-0.5000,-0.2000,364.0,-0.1165,0.0769,0.0,,-1.0000,725983.0000,-0.0157,-0.0039,1720.5,-0.0224,-0.0904,0.0000,0.0000,-0.0319
2018-08-01 00:00:00,29077,"Greene, MO",215,*,177300.000000,-0.0666,0.1109,1096.0,0.1513,-0.1302,41.00,-0.0989,-0.1881,536.0,0.0806,0.0939,2.0,-0.7500,-0.7500,350.0,0.3889,0.0294,0.0,-1.0000,-1.0000,237677.0000,-0.0266,0.0688,1096.0,-0.3163,-0.4162,0.0000,-0.6838,-0.4901
2018-08-01 00:00:00,39093,"Lorain, OH",216,,179950.000000,0.0000,0.1087,1302.5,0.0280,-0.0355,52.00,0.0400,-0.1034,466.0,0.0495,0.2073,10.0,0.2500,-0.1667,346.0,-0.0057,0.0613,357.0,0.0200,0.0288,232027.0000,-0.0171,0.0939,1659.5,0.0263,-0.0224,0.2741,-0.0022,0.0171
2018-08-01 00:00:00,48167,"Galveston, TX",217,,307050.000000,-0.0065,0.0268,2846.0,0.0376,0.0226,66.00,0.0476,0.0233,866.0,-0.0335,-0.0046,68.0,0.2143,0.2143,738.0,-0.0391,0.0082,787.5,0.0135,-0.0552,392080.0000,-0.0015,0.0542,3633.5,0.0322,0.0047,0.2767,-0.0066,-0.0228
2018-08-01 00:00:00,33015,"Rockingham, NH",218,,400024.250000,0.0002,0.0527,1978.5,-0.0142,-0.1267,54.00,0.1250,-0.0442,612.0,-0.0947,-0.1685,18.0,-0.1000,0.1250,462.0,0.1214,0.0359,3.5,0.1667,0.7500,495251.0000,0.0016,0.0295,1982.0,-0.0139,-0.1259,0.0018,0.0003,0.0009
2018-08-01 00:00:00,41047,"Marion, OR",219,,359500.000000,-0.0282,0.1286,1566.0,0.1036,-0.0375,39.50,-0.0366,-0.0595,714.0,0.2061,0.0259,30.0,-0.4231,0.3636,308.0,0.0267,-0.1630,1.0,-0.6667,-0.8182,422087.0000,-0.0160,0.0707,1567.0,0.1020,-0.0401,0.0006,-0.0015,-0.0027
2018-08-01 00:00:00,48039,"Brazoria, TX",220,,289500.000000,-0.0087,0.0553,1504.0,0.0142,-0.1418,55.00,0.0377,0.0784,576.0,-0.0588,-0.1676,84.0,0.0500,1.1000,528.0,-0.0294,-0.0571,740.5,-0.0358,0.0165,311179.0000,-0.0245,0.0239,2244.5,-0.0029,-0.0953,0.4924,-0.0255,0.0767
2018-08-01 00:00:00,08035,"Douglas, CO",221,,532550.000000,-0.0228,-0.1123,2474.5,-0.0102,0.7637,45.75,0.1731,-0.0758,774.0,-0.1083,-0.0051,50.0,-0.4048,-0.0385,758.0,0.0026,0.2591,11.0,-0.3529,-0.6271,735539.0000,0.0110,-0.1219,2485.5,-0.0125,0.7351,0.0044,-0.0024,-0.0166
2018-08-01 00:00:00,12073,"Leon, FL",222,,229500.000000,-0.0236,0.1429,1429.5,-0.0202,0.0347,50.50,-0.0288,-0.0901,486.0,-0.0280,0.2926,8.0,0.0000,-0.5556,306.0,0.0775,0.2143,145.0,-0.1104,0.0357,293379.0000,-0.0162,0.0915,1574.5,-0.0293,0.0348,0.1014,-0.0103,0.0001
2018-08-01 00:00:00,24027,"Howard, MD",223,,499500.000000,-0.0393,0.0471,1157.0,-0.0026,-0.0729,44.50,0.1711,0.0000,496.0,-0.0388,0.1589,28.0,-0.4167,0.4000,366.0,-0.0758,-0.0368,0.0,,,573478.0000,-0.0326,0.0307,1157.0,-0.0026,-0.0729,0.0000,0.0000,0.0000
2018-08-01 00:00:00,42095,"Northampton, PA",224,,259725.000000,-0.0554,0.0120,1209.0,0.0699,-0.1756,50.25,0.0255,-0.2328,478.0,-0.1082,-0.0553,22.0,-0.0833,0.2222,388.0,0.0899,-0.0490,0.0,,-1.0000,323229.0000,-0.0361,0.0081,1209.0,0.0699,-0.2054,0.0000,0.0000,-0.0375
2018-08-01 00:00:00,26065,"Ingham, MI",225,*,149950.000000,0.0000,0.0870,1264.5,0.0986,-0.0236,44.00,0.1000,-0.1373,538.0,0.0189,0.2227,12.0,0.5000,0.5000,380.0,0.2500,0.0497,372.5,-0.0274,23.0323,204264.0000,-0.0143,0.0893,1637.0,0.0671,0.2491,0.2946,-0.0382,0.2826
2018-08-01 00:00:00,12111,"St. Lucie, FL",226,,250050.000000,0.0004,0.0185,2556.5,-0.0141,0.0294,62.00,-0.0462,0.0040,796.0,0.0258,0.1117,36.0,-0.3077,-0.1429,566.0,0.0560,0.1992,506.5,-0.0774,0.0010,296581.0000,-0.0115,-0.0288,3063.0,-0.0251,0.0246,0.1981,-0.0136,-0.0056
2018-08-01 00:00:00,45083,"Spartanburg, SC",227,,209688.000000,-0.0091,0.0487,2469.5,0.0104,-0.0110,62.00,0.0164,-0.0388,704.0,0.0732,0.0765,104.0,-0.2121,0.0400,486.0,0.3065,0.3352,224.5,0.0742,0.6209,281164.0000,0.0013,0.0306,2694.0,0.0155,0.0222,0.0909,0.0054,0.0354
2018-08-01 00:00:00,48303,"Lubbock, TX",228,,234950.000000,0.0000,-0.0172,1231.0,0.0319,0.0894,45.50,0.1098,-0.0162,534.0,-0.0396,0.1362,12.0,-0.2500,0.0000,328.0,0.0123,-0.1038,480.5,-0.0466,0.1293,287006.0000,0.0002,-0.0025,1711.5,0.0085,0.1003,0.3903,-0.0321,0.0138
2018-08-01 00:00:00,18057,"Hamilton, IN",229,,389950.000000,-0.0127,0.1467,1281.0,0.0191,-0.1971,53.00,0.1042,0.0000,558.0,-0.0510,0.1116,26.0,2.2500,0.0833,600.0,-0.0446,-0.0476,357.5,-0.1085,-0.3293,486793.0000,-0.0098,0.1213,1638.5,-0.0118,-0.2302,0.2791,-0.0399,-0.0550
2018-08-01 00:00:00,13051,"Chatham, GA",230,,267500.000000,-0.0091,0.0531,2320.0,-0.0090,-0.0417,78.75,0.0642,-0.0974,520.0,-0.0845,-0.0511,40.0,0.0000,0.1111,504.0,0.0678,0.0202,453.5,-0.0033,0.1525,387785.0000,0.0013,0.0467,2773.5,-0.0080,-0.0146,0.1955,0.0011,0.0329
2018-08-01 00:00:00,42043,"Dauphin, PA",231,*,179950.000000,0.0286,0.0588,1007.0,0.0141,-0.1647,76.25,0.0590,0.0304,344.0,0.1169,-0.0549,8.0,-0.5000,-0.4286,286.0,0.0833,-0.1173,2.0,0.0000,-0.9965,228161.0000,0.0005,0.0111,1009.0,0.0141,-0.4331,0.0020,0.0000,-0.4746
2018-08-01 00:00:00,17201,"Winnebago, IL",232,*,129950.000000,-0.0084,0.0400,1332.0,0.0406,-0.0979,47.50,0.0795,-0.0777,556.0,-0.1032,0.0451,10.0,0.2500,0.2500,502.0,0.1729,0.0773,746.0,-0.0460,2.5865,164035.0000,-0.0045,0.0812,2078.0,0.0078,0.2336,0.5601,-0.0509,0.4192
2018-08-01 00:00:00,45063,"Lexington, SC",233,,234050.000000,0.0087,0.0783,1364.0,0.0066,-0.1364,55.00,-0.0351,-0.1667,512.0,-0.0657,0.0847,44.0,-0.5600,0.2941,412.0,0.1839,-0.1234,1.0,-0.5000,,290310.0000,-0.0531,0.0594,1365.0,0.0059,-0.1358,0.0007,-0.0007,0.0007
2018-08-01 00:00:00,02020,"Anchorage, AK",234,,321775.000000,0.0061,-0.0022,1510.5,0.0276,0.1054,55.50,0.0472,0.0423,402.0,-0.1829,-0.2328,16.0,0.3333,0.3333,632.0,0.1704,0.0293,0.0,,,358275.0000,0.0098,-0.0093,1510.5,0.0276,0.1054,0.0000,0.0000,0.0000
2018-08-01 00:00:00,51013,"Arlington, VA",235,,623775.000000,-0.0178,-0.0404,691.0,-0.0534,-0.1043,45.00,0.1842,0.0227,246.0,-0.0821,-0.1633,4.0,-0.5000,-0.6000,148.0,-0.1957,-0.1190,0.0,,,784896.0000,-0.0008,-0.0002,691.0,-0.0534,-0.1043,0.0000,0.0000,0.0000
2018-08-01 00:00:00,42049,"Erie, PA",236,,144950.000000,-0.0007,0.0492,1188.0,0.0980,-0.0381,66.00,-0.0149,-0.1538,582.0,0.8896,0.8188,8.0,1.0000,1.0000,336.0,0.1351,-0.0820,370.0,-0.1211,0.0193,207369.0000,-0.0120,0.0304,1558.0,0.0366,-0.0250,0.3114,-0.0776,0.0175
2018-08-01 00:00:00,17111,"McHenry, IL",237,,259950.000000,0.0000,0.0386,2689.5,-0.0050,0.0168,51.50,0.0957,-0.1197,750.0,-0.1197,0.1295,22.0,0.8333,0.8333,774.0,0.0459,0.1057,140.5,0.0808,0.1469,296213.0000,-0.0049,0.0000,2830.0,-0.0011,0.0226,0.0522,0.0041,0.0059
2018-08-01 00:00:00,47149,"Rutherford, TN",238,,299950.000000,-0.0023,0.0254,1441.5,0.0461,0.2813,33.50,0.0152,-0.0147,730.0,-0.0395,0.3569,76.0,-0.3214,0.1875,390.0,0.1080,0.9118,0.0,-1.0000,,317363.0000,-0.0125,-0.0227,1441.5,0.0453,0.2813,0.0000,-0.0007,0.0000
2018-08-01 00:00:00,53067,"Thurston, WA",239,*,373040.000000,-0.0051,0.1711,714.0,0.1191,-0.0605,37.00,0.0000,-0.0263,424.0,-0.0702,-0.0185,16.0,-0.4286,-0.3846,278.0,0.2411,-0.1146,499.5,-0.0750,3.4009,441322.0000,0.0249,0.1551,1213.5,0.0301,0.3892,0.6996,-0.1468,0.5502
2018-08-01 00:00:00,36027,"Dutchess, NY",240,,340000.000000,-0.0125,0.0525,3302.5,0.0047,-0.0966,75.00,0.0417,-0.1098,630.0,-0.0569,-0.0278,12.0,0.5000,-0.3333,516.0,-0.0444,-0.0153,12.0,-0.0769,-0.5556,498963.0000,0.0038,0.0538,3314.5,0.0044,-0.0999,0.0036,-0.0003,-0.0038
2018-08-01 00:00:00,37021,"Buncombe, NC",241,*,424300.000000,0.0006,0.1306,1405.5,0.0600,-0.2472,75.00,0.1029,0.3761,392.0,-0.0200,-0.1624,12.0,0.5000,-0.1429,468.0,0.0833,0.0263,488.0,-0.0687,138.4286,572390.0000,-0.0288,0.0424,1893.5,0.0235,0.0123,0.3472,-0.0480,0.3453
2018-08-01 00:00:00,06041,"Marin, CA",242,*,1354050.000000,-0.0188,-0.0761,544.0,-0.0588,0.4783,52.00,0.2381,0.0097,216.0,-0.0847,0.0909,4.0,0.0000,0.0000,114.0,-0.2083,0.6765,10.5,0.7500,-0.9213,2031062.0000,-0.0273,-0.0664,554.5,-0.0505,0.1057,0.0193,0.0089,-0.3435
2018-08-01 00:00:00,09011,"New London, CT",243,,281425.000000,-0.0294,-0.0311,2007.0,-0.0025,0.0152,76.00,0.1343,0.0704,424.0,-0.1167,-0.1554,6.0,-0.5000,0.0000,390.0,-0.0250,0.1080,1.0,-0.5000,-0.7143,402476.0000,-0.0165,-0.0239,2008.0,-0.0030,0.0139,0.0005,-0.0005,-0.0013
2018-08-01 00:00:00,06079,"San Luis Obispo, CA",244,*,729550.000000,-0.0129,0.0436,1203.0,-0.0033,-0.0143,58.00,0.0545,-0.0169,370.0,-0.0931,-0.0887,12.0,-0.4000,0.0000,394.0,0.0591,0.1453,387.0,54.2857,192.5000,990526.0000,-0.0089,-0.0551,1590.0,0.3097,0.3006,0.3217,0.3159,0.3201
2018-08-01 00:00:00,17119,"Madison, IL",245,,145450.000000,0.0386,0.1088,1404.0,0.0043,-0.0799,66.50,0.1083,0.0076,330.0,-0.1495,-0.1406,2.0,-0.5000,-0.5000,374.0,-0.0743,-0.0878,276.0,-0.0483,-0.0785,191235.0000,0.0071,0.0223,1680.0,-0.0047,-0.0797,0.1966,-0.0109,0.0003
2018-08-01 00:00:00,12097,"Osceola, FL",246,,281450.000000,-0.0072,0.0824,1848.0,0.0115,-0.1585,73.50,-0.0200,-0.1091,674.0,0.0665,0.0369,62.0,-0.3261,-0.2051,486.0,0.1045,-0.0654,1030.0,-0.0115,0.0083,354957.0000,-0.0052,0.1095,2878.0,0.0031,-0.1055,0.5574,-0.0130,0.0922
2018-08-01 00:00:00,12001,"Alachua, FL",247,,249050.000000,-0.0036,0.0487,1139.0,0.0215,-0.0181,67.50,0.1066,-0.1060,328.0,-0.2115,0.1389,22.0,-0.0833,0.3750,272.0,-0.1392,-0.0685,10.0,-0.4444,-0.3548,312705.0000,-0.0095,0.0615,1149.0,0.0141,-0.0225,0.0088,-0.0074,-0.0046
2018-08-01 00:00:00,34015,"Gloucester, NJ",248,*,199750.000000,0.0000,0.0086,1833.5,-0.0019,-0.1017,71.00,-0.0139,-0.0596,528.0,0.0233,-0.0258,20.0,-0.1667,0.1111,590.0,0.0243,0.0688,0.0,,-1.0000,228702.0000,-0.0048,0.0107,1833.5,-0.0019,-0.3358,0.0000,0.0000,-0.3525
2018-08-01 00:00:00,26077,"Kalamazoo, MI",249,,238950.000000,-0.0810,0.0621,683.0,0.1941,-0.1820,34.50,-0.0921,-0.1481,404.0,0.1609,-0.0516,6.0,-0.2500,-0.4000,266.0,0.1667,-0.2267,0.0,,,297072.0000,-0.0542,0.0503,683.0,0.1941,-0.1820,0.0000,0.0000,0.0000
2018-08-01 00:00:00,40027,"Cleveland, OK",250,,234932.250000,-0.0193,0.0445,1287.0,0.0047,-0.0738,58.00,0.0741,-0.0169,432.0,-0.0357,0.0640,16.0,-0.2000,-0.5000,446.0,-0.0551,-0.1080,1.0,,0.0000,283409.0000,-0.0250,0.0240,1288.0,0.0055,-0.0737,0.0008,0.0008,0.0001
2018-08-01 00:00:00,49011,"Davis, UT",251,*,374950.000000,-0.0003,0.0791,741.0,0.0739,-0.0852,30.25,0.1204,-0.0082,508.0,0.1545,-0.0627,34.0,1.1250,1.4286,434.0,0.3563,0.0905,545.5,-0.0396,-0.2434,456810.0000,-0.0072,0.0988,1286.5,0.0227,-0.1597,0.7362,-0.0870,-0.1540
2018-08-01 00:00:00,55009,"Brown, WI",252,,238950.000000,-0.0042,0.1140,1109.0,0.0522,0.0331,46.00,0.0222,-0.1749,398.0,0.0699,0.3446,10.0,,1.5000,254.0,0.2212,0.0079,91.5,0.2534,44.7500,289603.0000,-0.0211,0.1051,1200.5,0.0652,0.1162,0.0825,0.0132,0.0806
2018-08-01 00:00:00,18141,"St. Joseph, IN",253,,149950.000000,-0.0323,0.2491,822.5,0.0880,-0.1577,44.50,0.0595,-0.2426,366.0,-0.1286,0.0055,8.0,-0.3333,-0.3333,302.0,0.1269,0.0709,1.0,,,222678.0000,-0.0199,0.2069,823.5,0.0893,-0.1567,0.0012,0.0012,0.0012
2018-08-01 00:00:00,36087,"Rockland, NY",254,,529050.000000,0.0000,0.0752,1335.5,0.0102,0.0167,69.50,0.1780,-0.0671,332.0,-0.0778,-0.0879,8.0,-0.3333,-0.2000,316.0,-0.0482,0.2154,12.0,-0.1429,0.3333,625057.0000,-0.0137,0.0522,1347.5,0.0086,0.0189,0.0090,-0.0016,0.0021
2018-08-01 00:00:00,17163,"St. Clair, IL",255,,162050.000000,-0.0122,0.1579,1265.0,-0.0567,-0.0388,69.00,0.0299,0.0781,342.0,0.0301,0.0556,4.0,-0.5000,-0.3333,318.0,-0.1804,-0.0536,226.5,-0.0195,-0.0300,190854.0000,-0.0024,0.0599,1491.5,-0.0512,-0.0374,0.1791,0.0068,0.0016
2018-08-01 00:00:00,34001,"Atlantic, NJ",256,,239950.000000,0.0017,0.0420,2862.0,-0.0042,-0.1553,89.00,-0.0111,-0.1232,724.0,0.0284,0.1207,38.0,-0.3667,0.1176,570.0,0.0252,0.0634,2.5,-0.1667,-0.9794,408026.0000,-0.0028,0.0891,2864.5,-0.0043,-0.1838,0.0009,-0.0002,-0.0350
